ts,potus
2018-03-28 13:35:38,1
2018-03-28 03:47:32,1
2018-03-28 03:47:27,1
2018-03-27 18:36:24,1
2018-03-26 21:06:08,1
2018-03-25 13:47:42,1
2018-03-25 13:10:26,1
2018-03-24 16:41:56,1
2018-03-24 03:20:13,1
2018-03-23 23:01:45,1
2018-03-23 20:51:23,1
2018-03-23 16:59:05,1
2018-03-23 13:05:41,1
2018-03-23 13:05:39,1
2018-03-22 22:26:58,1
2018-03-22 20:14:02,1
2018-03-22 20:13:59,1
2018-03-22 18:42:25,1
2018-03-21 19:55:27,1
2018-03-21 19:52:17,1
2018-03-20 22:03:57,1
2018-03-20 22:03:27,1
2018-03-20 22:03:03,1
2018-03-20 22:01:26,1
2018-03-19 22:44:57,1
2018-03-19 22:44:51,1
2018-03-19 22:44:31,1
2018-03-19 22:44:23,1
2018-03-19 22:44:13,1
2018-03-19 22:44:06,1
2018-03-19 22:43:53,1
2018-03-19 22:38:41,1
2018-03-17 15:03:28,1
2018-03-16 17:43:25,1
2018-03-16 14:42:35,1
2018-03-15 23:12:45,1
2018-03-15 17:51:43,1
2018-03-15 17:51:40,1
2018-03-15 17:51:35,1
2018-03-15 04:33:39,1
2018-03-14 23:49:38,1
2018-03-14 22:38:04,1
2018-03-14 21:32:10,1
2018-03-14 21:23:53,1
2018-03-14 14:25:10,1
2018-03-14 14:25:07,1
2018-03-14 14:25:06,1
2018-03-14 00:45:56,1
2018-03-14 00:26:35,1
2018-03-13 22:31:47,1
2018-03-13 16:56:25,1
2018-03-13 14:39:51,1
2018-03-13 13:01:30,1
2018-03-13 02:59:14,1
2018-03-13 01:00:29,1
2018-03-12 21:20:54,1
2018-03-12 21:13:24,1
2018-03-11 02:40:30,1
2018-03-11 02:40:08,1
2018-03-10 16:18:49,1
2018-03-10 13:41:26,1
2018-03-10 00:50:57,1
2018-03-09 22:50:16,1
2018-03-09 22:50:12,1
2018-03-09 19:16:36,1
2018-03-09 16:49:29,1
2018-03-09 16:49:22,1
2018-03-09 01:15:05,1
2018-03-08 22:18:52,1
2018-03-08 22:18:50,1
2018-03-08 18:59:05,1
2018-03-08 18:21:26,1
2018-03-08 18:21:12,1
2018-03-08 18:20:53,1
2018-03-05 23:24:30,1
2018-03-03 16:35:13,1
2018-03-03 14:16:52,1
2018-03-02 19:50:43,1
2018-03-02 04:51:37,1
2018-03-02 04:51:35,1
2018-03-02 04:51:33,1
2018-03-01 20:41:11,1
2018-03-01 18:30:53,1
2018-03-01 18:30:51,1
2018-02-28 18:37:09,1
2018-02-28 18:28:30,1
2018-02-28 18:27:49,1
2018-02-28 17:14:29,1
2018-02-28 15:59:46,1
2018-02-28 15:34:15,1
2018-02-28 15:33:59,1
2018-02-28 12:30:34,1
2018-02-28 12:30:33,1
2018-02-27 18:19:23,1
2018-02-25 19:44:32,1
2018-02-25 03:12:20,1
2018-02-25 03:12:18,1
2018-02-24 21:35:19,1
2018-02-24 21:30:04,1
2018-02-24 21:30:02,1
2018-02-24 19:18:14,1
2018-02-24 19:17:53,1
2018-02-24 19:17:37,1
2018-02-24 14:29:25,1
2018-02-24 14:29:22,1
2018-02-23 22:47:13,1
2018-02-23 21:21:32,1
2018-02-23 17:15:42,1
2018-02-23 17:15:40,1
2018-02-23 17:15:37,1
2018-02-23 14:38:36,1
2018-02-23 14:38:32,1
2018-02-23 03:50:14,1
2018-02-23 03:49:45,1
2018-02-22 20:09:17,1
2018-02-22 01:41:30,1
2018-02-21 21:15:04,1
2018-02-21 18:21:08,1
2018-02-21 18:21:04,1
2018-02-20 18:20:56,1
2018-02-17 22:06:33,1
2018-02-17 22:05:21,1
2018-02-17 22:04:28,1
2018-02-17 22:03:55,1
2018-02-17 05:07:26,1
2018-02-16 15:02:55,1
2018-02-16 15:02:55,1
2018-02-15 20:19:35,1
2018-02-15 19:31:15,1
2018-02-15 19:31:13,1
2018-02-15 17:36:58,1
2018-02-15 12:21:52,1
2018-02-14 22:01:27,1
2018-02-14 20:55:19,1
2018-02-14 20:55:17,1
2018-02-14 19:13:12,1
2018-02-14 18:18:49,1
2018-02-13 02:48:11,1
2018-02-11 20:47:50,1
2018-02-11 20:47:46,1
2018-02-11 16:40:59,1
2018-02-10 21:20:20,1
2018-02-10 04:43:01,1
2018-02-09 13:42:46,1
2018-02-09 04:23:06,1
2018-02-09 04:23:03,1
2018-02-08 23:27:07,1
2018-02-08 18:44:11,1
2018-02-08 17:15:45,1
2018-02-08 04:46:54,1
2018-02-08 04:46:47,1
2018-02-07 22:45:55,1
2018-02-07 22:14:03,1
2018-02-07 18:03:45,1
2018-02-07 03:07:09,1
2018-02-07 00:48:19,1
2018-02-06 22:47:55,1
2018-02-06 16:07:15,1
2018-02-06 16:03:07,1
2018-02-06 15:09:33,1
2018-02-06 15:09:32,1
2018-02-06 01:39:06,1
2018-02-05 04:05:11,1
2018-02-04 16:59:46,1
2018-02-02 22:28:59,1
2018-02-02 18:08:08,1
2018-02-02 18:08:06,1
2018-01-31 20:54:23,1
2018-01-31 20:53:23,1
2018-01-31 20:52:56,1
2018-01-31 20:52:41,1
2018-01-31 20:52:05,1
2018-01-31 20:51:58,1
2018-01-31 14:03:06,1
2018-01-31 12:48:54,1
2018-01-31 12:48:46,1
2018-01-31 12:48:42,1
2018-01-31 12:48:37,1
2018-01-31 12:48:27,1
2018-01-31 12:48:09,1
2018-01-31 12:48:03,1
2018-01-31 12:47:51,1
2018-01-31 12:47:45,1
2018-01-31 12:47:37,1
2018-01-31 12:47:22,1
2018-01-31 12:47:17,1
2018-01-31 12:47:08,1
2018-01-31 07:32:11,1
2018-01-31 07:31:22,1
2018-01-31 07:31:07,1
2018-01-31 06:18:32,1
2018-01-31 06:17:33,1
2018-01-31 06:16:37,1
2018-01-31 06:09:29,1
2018-01-31 06:09:13,1
2018-01-31 06:08:32,1
2018-01-31 06:07:52,1
2018-01-31 04:58:47,1
2018-01-31 04:58:38,1
2018-01-31 04:58:27,1
2018-01-31 04:58:21,1
2018-01-31 04:58:13,1
2018-01-31 04:58:06,1
2018-01-31 04:57:58,1
2018-01-31 04:00:46,1
2018-01-31 04:00:40,1
2018-01-31 04:00:38,1
2018-01-31 03:31:24,1
2018-01-31 03:31:22,1
2018-01-31 03:30:13,1
2018-01-31 03:27:51,1
2018-01-31 03:27:49,1
2018-01-31 03:23:48,1
2018-01-31 03:23:46,1
2018-01-31 03:21:20,1
2018-01-31 03:21:17,1
2018-01-31 03:21:10,1
2018-01-31 03:20:56,1
2018-01-31 03:15:17,1
2018-01-31 03:15:14,1
2018-01-31 03:15:12,1
2018-01-31 03:14:59,1
2018-01-31 03:14:52,1
2018-01-31 03:14:50,1
2018-01-31 03:14:48,1
2018-01-31 03:14:39,1
2018-01-31 03:14:36,1
2018-01-31 03:14:34,1
2018-01-31 03:14:32,1
2018-01-31 03:14:13,1
2018-01-31 03:14:07,1
2018-01-31 02:55:47,1
2018-01-31 02:55:26,1
2018-01-31 02:48:18,1
2018-01-31 02:48:08,1
2018-01-31 02:38:00,1
2018-01-31 02:35:30,1
2018-01-31 02:34:46,1
2018-01-31 02:32:34,1
2018-01-31 02:31:40,1
2018-01-31 02:29:30,1
2018-01-31 02:28:31,1
2018-01-31 02:28:15,1
2018-01-31 02:25:30,1
2018-01-31 02:24:22,1
2018-01-31 02:24:12,1
2018-01-31 02:18:50,1
2018-01-31 02:18:34,1
2018-01-31 02:15:08,1
2018-01-31 02:04:45,1
2018-01-31 02:00:19,1
2018-01-31 01:52:50,1
2018-01-31 01:52:09,1
2018-01-31 01:51:26,1
2018-01-30 18:07:05,1
2018-01-30 18:06:58,1
2018-01-30 18:06:52,1
2018-01-30 18:06:45,1
2018-01-30 18:06:36,1
2018-01-30 18:06:21,1
2018-01-30 18:06:03,1
2018-01-30 18:05:05,1
2018-01-30 18:04:47,1
2018-01-30 18:04:33,1
2018-01-30 18:04:22,1
2018-01-30 16:53:56,1
2018-01-30 16:53:48,1
2018-01-30 16:53:42,1
2018-01-29 20:13:55,1
2018-01-28 17:20:04,1
2018-01-28 17:20:03,1
2018-01-28 04:10:09,1
2018-01-28 04:10:08,1
2018-01-27 23:01:45,1
2018-01-27 20:44:16,1
2018-01-27 20:41:34,1
2018-01-27 19:35:44,1
2018-01-27 16:29:37,1
2018-01-26 23:28:12,1
2018-01-26 17:18:20,1
2018-01-26 17:18:17,1
2018-01-26 14:37:41,1
2018-01-26 14:37:36,1
2018-01-26 14:37:34,1
2018-01-26 12:54:49,1
2018-01-26 11:45:18,1
2018-01-26 11:05:36,1
2018-01-26 10:17:41,1
2018-01-25 22:41:03,1
2018-01-25 18:07:31,1
2018-01-25 17:37:20,1
2018-01-25 00:34:00,1
2018-01-25 00:33:21,1
2018-01-24 22:54:15,1
2018-01-24 20:29:52,1
2018-01-24 13:45:12,1
2018-01-24 02:39:44,1
2018-01-21 23:57:16,1
2018-01-21 23:55:40,1
2018-01-21 19:10:36,1
2018-01-21 19:08:37,1
2018-01-21 19:07:03,1
2018-01-21 19:06:59,1
2018-01-21 06:52:01,1
2018-01-21 02:28:49,1
2018-01-20 23:44:43,1
2018-01-20 23:34:39,1
2018-01-20 23:34:29,1
2018-01-20 19:17:52,1
2018-01-20 19:16:57,1
2018-01-20 18:55:37,1
2018-01-20 18:53:48,1
2018-01-20 18:12:09,1
2018-01-20 18:11:55,1
2018-01-20 18:09:50,1
2018-01-20 18:09:35,1
2018-01-20 18:09:14,1
2018-01-20 18:08:32,1
2018-01-20 18:07:32,1
2018-01-20 17:14:22,1
2018-01-20 17:14:06,1
2018-01-20 17:14:01,1
2018-01-20 17:13:41,1
2018-01-20 17:13:25,1
2018-01-20 17:13:24,1
2018-01-20 02:34:51,1
2018-01-19 22:18:38,1
2018-01-19 21:05:26,1
2018-01-19 19:59:47,1
2018-01-19 19:59:41,1
2018-01-19 19:59:35,1
2018-01-19 19:59:29,1
2018-01-19 19:59:23,1
2018-01-19 19:59:17,1
2018-01-19 18:40:38,1
2018-01-19 16:29:11,1
2018-01-19 16:14:59,1
2018-01-19 03:12:57,1
2018-01-19 02:19:47,1
2018-01-19 02:19:28,1
2018-01-19 02:19:25,1
2018-01-18 23:40:24,1
2018-01-18 23:34:33,1
2018-01-18 23:34:25,1
2018-01-18 23:34:18,1
2018-01-18 23:34:00,1
2018-01-18 23:33:49,1
2018-01-18 21:07:32,1
2018-01-18 20:47:08,1
2018-01-17 23:39:12,1
2018-01-17 23:39:10,1
2018-01-17 23:39:07,1
2018-01-17 23:19:51,1
2018-01-17 00:53:24,1
2018-01-17 00:53:18,1
2018-01-17 00:53:12,1
2018-01-17 00:53:06,1
2018-01-17 00:52:58,1
2018-01-17 00:52:52,1
2018-01-17 00:52:44,1
2018-01-17 00:52:39,1
2018-01-17 00:52:30,1
2018-01-16 23:21:18,1
2018-01-16 23:21:17,1
2018-01-16 21:15:54,1
2018-01-16 21:15:12,1
2018-01-16 21:15:03,1
2018-01-16 21:15:00,1
2018-01-16 20:18:15,1
2018-01-16 20:18:13,1
2018-01-15 19:05:30,1
2018-01-15 19:05:22,1
2018-01-15 19:04:59,1
2018-01-13 13:15:43,1
2018-01-13 13:15:41,1
2018-01-13 13:15:39,1
2018-01-12 17:57:49,1
2018-01-12 05:06:54,1
2018-01-12 05:06:51,1
2018-01-12 05:06:50,1
2018-01-12 02:55:07,1
2018-01-12 02:55:05,1
2018-01-12 02:55:03,1
2018-01-12 01:09:02,1
2018-01-11 23:34:01,1
2018-01-11 23:27:33,1
2018-01-11 15:49:21,1
2018-01-11 15:48:35,1
2018-01-11 15:45:49,1
2018-01-11 15:45:14,1
2018-01-11 15:44:29,1
2018-01-11 04:43:44,1
2018-01-11 04:43:24,1
2018-01-11 04:43:14,1
2018-01-10 23:08:08,1
2018-01-10 21:33:26,1
2018-01-10 20:12:19,1
2018-01-10 16:37:40,1
2018-01-10 11:05:58,1
2018-01-10 04:24:30,1
2018-01-10 03:28:08,1
2018-01-10 03:28:06,1
2018-01-09 23:15:03,1
2018-01-09 23:15:01,1
2018-01-09 23:12:45,1
2018-01-09 23:12:38,1
2018-01-09 23:12:27,1
2018-01-09 23:12:17,1
2018-01-09 23:11:49,1
2018-01-09 20:23:50,1
2018-01-09 20:20:54,1
2018-01-09 17:26:36,1
2018-01-09 00:53:51,1
2018-01-09 00:52:54,1
2018-01-09 00:52:14,1
2018-01-09 00:51:33,1
2018-01-09 00:50:52,1
2018-01-09 00:50:15,1
2018-01-09 00:49:20,1
2018-01-08 23:34:39,1
2018-01-08 23:20:25,1
2018-01-08 23:01:03,1
2018-01-08 23:01:01,1
2018-01-08 19:33:41,1
2018-01-08 19:33:38,1
2018-01-08 19:33:07,1
2018-01-08 19:12:12,1
2018-01-08 18:02:59,1
2018-01-08 18:02:56,1
2018-01-08 18:02:30,1
2018-01-05 00:12:57,1
2018-01-04 23:54:12,1
2018-01-04 02:10:04,1
2018-01-04 01:16:20,1
2018-01-04 01:16:19,1
2018-01-03 06:03:53,1
2018-01-03 06:02:37,1
2018-01-03 06:02:25,1
2018-01-03 06:02:09,1
2018-01-03 06:01:38,1
2018-01-03 00:53:46,1
2018-01-03 00:49:01,1
2018-01-03 00:49:00,1
2018-01-02 22:24:52,1
2018-01-02 18:12:26,1
2018-01-02 12:34:58,1
2017-12-31 23:50:04,1
2017-12-31 23:50:02,1
2017-12-31 23:49:59,1
2017-12-31 19:16:58,1
2017-12-31 18:43:08,1
2017-12-31 04:53:37,1
2017-12-31 04:53:16,1
2017-12-30 23:03:58,1
2017-12-30 23:03:57,1
2017-12-30 23:03:55,1
2017-12-30 19:14:37,1
2017-12-30 19:14:35,1
2017-12-30 03:44:21,1
2017-12-28 23:43:10,1
2017-12-28 23:43:06,1
2017-12-28 23:42:57,1
2017-12-28 16:24:43,1
2017-12-28 16:24:41,1
2017-12-28 02:47:17,1
2017-12-28 02:47:11,1
2017-12-28 02:47:01,1
2017-12-26 23:15:46,1
2017-12-26 23:15:43,1
2017-12-26 23:15:27,1
2017-12-25 13:38:24,1
2017-12-25 03:54:59,1
2017-12-25 03:54:54,1
2017-12-25 03:54:41,1
2017-12-24 19:07:49,1
2017-12-24 19:06:56,1
2017-12-24 19:06:16,1
2017-12-24 19:06:06,1
2017-12-24 19:06:00,1
2017-12-24 03:20:11,1
2017-12-24 03:20:05,1
2017-12-24 03:19:25,1
2017-12-24 03:19:23,1
2017-12-22 23:17:38,1
2017-12-22 23:17:36,1
2017-12-22 20:48:14,1
2017-12-22 20:48:07,1
2017-12-22 20:48:05,1
2017-12-22 01:35:00,1
2017-12-22 01:34:47,1
2017-12-22 01:34:44,1
2017-12-22 01:34:43,1
2017-12-21 17:25:18,1
2017-12-21 17:24:37,1
2017-12-21 16:10:12,1
2017-12-21 16:09:08,1
2017-12-21 16:08:19,1
2017-12-21 16:08:06,1
2017-12-21 16:07:59,1
2017-12-21 16:07:57,1
2017-12-20 22:45:50,1
2017-12-20 22:45:35,1
2017-12-20 22:45:24,1
2017-12-20 22:44:44,1
2017-12-20 22:44:15,1
2017-12-20 22:43:40,1
2017-12-20 22:43:28,1
2017-12-20 22:43:13,1
2017-12-20 22:43:07,1
2017-12-20 22:42:56,1
2017-12-20 21:45:10,1
2017-12-20 18:33:31,1
2017-12-20 18:32:54,1
2017-12-20 18:32:33,1
2017-12-20 18:31:52,1
2017-12-20 18:30:25,1
2017-12-20 18:29:56,1
2017-12-20 18:10:06,1
2017-12-20 18:10:03,1
2017-12-20 16:47:11,1
2017-12-20 02:14:25,1
2017-12-20 02:04:47,1
2017-12-20 02:04:39,1
2017-12-20 02:04:18,1
2017-12-20 02:04:00,1
2017-12-19 20:45:11,1
2017-12-19 20:45:09,1
2017-12-19 20:45:07,1
2017-12-19 20:45:03,1
2017-12-19 20:39:46,1
2017-12-19 20:38:29,1
2017-12-19 20:18:46,1
2017-12-19 00:57:14,1
2017-12-18 23:50:03,1
2017-12-18 21:17:10,1
2017-12-18 21:17:07,1
2017-12-18 21:17:05,1
2017-12-18 19:35:52,1
2017-12-18 18:51:37,1
2017-12-18 18:41:17,1
2017-12-18 00:28:04,1
2017-12-17 21:14:26,1
2017-12-17 17:02:51,1
2017-12-16 20:32:06,1
2017-12-16 20:32:04,1
2017-12-16 05:47:10,1
2017-12-16 05:46:55,1
2017-12-16 05:46:50,1
2017-12-16 05:46:25,1
2017-12-16 05:46:07,1
2017-12-16 05:46:02,1
2017-12-16 05:45:53,1
2017-12-16 05:45:41,1
2017-12-16 05:44:39,1
2017-12-16 00:13:34,1
2017-12-15 22:56:48,1
2017-12-15 21:58:33,1
2017-12-15 19:49:05,1
2017-12-15 19:47:48,1
2017-12-15 13:56:57,1
2017-12-14 21:05:00,1
2017-12-14 21:04:48,1
2017-12-14 21:04:00,1
2017-12-14 21:03:07,1
2017-12-14 21:03:04,1
2017-12-14 21:03:01,1
2017-12-14 17:31:55,1
2017-12-12 22:25:20,1
2017-12-12 22:21:45,1
2017-12-11 20:36:48,1
2017-12-11 20:36:38,1
2017-12-11 20:35:44,1
2017-12-10 20:42:23,1
2017-12-10 20:42:22,1
2017-12-10 02:17:43,1
2017-12-09 18:19:56,1
2017-12-09 17:00:32,1
2017-12-09 13:43:42,1
2017-12-09 13:43:40,1
2017-12-08 23:35:24,1
2017-12-08 19:10:18,1
2017-12-08 19:09:44,1
2017-12-08 17:46:50,1
2017-12-08 05:41:25,1
2017-12-08 05:40:36,1
2017-12-07 21:56:56,1
2017-12-07 21:56:49,1
2017-12-07 21:56:42,1
2017-12-07 21:56:21,1
2017-12-07 21:20:01,1
2017-12-07 21:19:58,1
2017-12-07 21:19:56,1
2017-12-07 16:16:40,1
2017-12-07 15:49:06,1
2017-12-07 02:42:54,1
2017-12-07 02:42:53,1
2017-12-07 00:54:46,1
2017-12-07 00:54:42,1
2017-12-06 21:15:16,1
2017-12-06 18:07:27,1
2017-12-06 16:14:19,1
2017-12-06 15:16:07,1
2017-12-05 17:56:52,1
2017-12-03 16:58:08,1
2017-12-03 16:56:10,1
2017-12-03 16:55:52,1
2017-12-03 16:55:51,1
2017-12-03 16:55:38,1
2017-12-03 16:55:35,1
2017-12-03 16:55:34,1
2017-12-02 21:11:51,1
2017-12-02 07:49:24,1
2017-12-02 07:44:03,1
2017-12-02 07:43:56,1
2017-12-02 07:43:43,1
2017-12-01 21:52:06,1
2017-12-01 21:33:51,1
2017-12-01 21:32:52,1
2017-12-01 21:31:52,1
2017-12-01 21:31:37,1
2017-12-01 21:31:23,1
2017-12-01 21:28:41,1
2017-12-01 20:10:55,1
2017-12-01 18:14:08,1
2017-12-01 01:01:14,1
2017-12-01 01:01:09,1
2017-11-30 21:51:53,1
2017-11-30 19:28:58,1
2017-11-30 00:48:13,1
2017-11-29 23:29:44,1
2017-11-29 23:10:51,1
2017-11-29 20:15:46,1
2017-11-29 20:15:44,1
2017-11-29 20:15:28,1
2017-11-29 18:33:58,1
2017-11-29 14:51:58,1
2017-11-29 14:51:57,1
2017-11-29 14:19:08,1
2017-11-29 14:19:07,1
2017-11-29 14:19:05,1
2017-11-29 14:19:03,1
2017-11-29 14:18:53,1
2017-11-29 01:46:59,1
2017-11-29 00:34:30,1
2017-11-28 22:45:23,1
2017-11-28 22:30:17,1
2017-11-28 22:12:50,1
2017-11-28 21:58:35,1
2017-11-28 21:58:20,1
2017-11-28 21:58:03,1
2017-11-28 21:57:51,1
2017-11-28 21:57:46,1
2017-11-28 21:57:27,1
2017-11-28 21:57:19,1
2017-11-28 21:57:17,1
2017-11-28 21:57:12,1
2017-11-28 21:57:02,1
2017-11-28 19:33:21,1
2017-11-28 19:33:12,1
2017-11-28 19:33:03,1
2017-11-28 19:32:59,1
2017-11-27 16:05:07,1
2017-11-27 15:57:25,1
2017-11-25 23:34:05,1
2017-11-25 20:09:16,1
2017-11-24 15:28:27,1
2017-11-23 22:54:52,1
2017-11-23 22:54:22,1
2017-11-23 22:54:06,1
2017-11-23 22:54:03,1
2017-11-23 15:54:19,1
2017-11-22 18:54:52,1
2017-11-22 18:54:42,1
2017-11-22 14:08:04,1
2017-11-22 03:42:17,1
2017-11-21 22:55:34,1
2017-11-21 22:55:23,1
2017-11-21 22:54:43,1
2017-11-21 22:54:32,1
2017-11-21 22:52:04,1
2017-11-20 23:26:17,1
2017-11-20 23:26:15,1
2017-11-18 23:29:29,1
2017-11-18 23:29:04,1
2017-11-18 23:28:58,1
2017-11-18 23:28:46,1
2017-11-18 23:28:34,1
2017-11-18 04:06:34,1
2017-11-18 04:06:33,1
2017-11-18 04:05:57,1
2017-11-18 04:05:54,1
2017-11-18 04:05:22,1
2017-11-17 22:57:21,1
2017-11-16 21:01:15,1
2017-11-16 20:41:02,1
2017-11-16 20:40:58,1
2017-11-16 20:40:53,1
2017-11-16 20:40:52,1
2017-11-16 20:40:16,1
2017-11-16 20:39:38,1
2017-11-16 20:39:13,1
2017-11-16 20:39:08,1
2017-11-16 19:15:27,1
2017-11-16 18:15:59,1
2017-11-16 18:15:58,1
2017-11-15 13:34:01,1
2017-11-15 13:33:39,1
2017-11-15 13:33:28,1
2017-11-15 03:38:02,1
2017-11-15 03:37:59,1
2017-11-15 03:37:51,1
2017-11-14 17:41:24,1
2017-11-14 12:49:16,1
2017-11-14 12:49:01,1
2017-11-14 12:48:59,1
2017-11-14 09:36:59,1
2017-11-14 09:36:57,1
2017-11-14 09:36:56,1
2017-11-14 09:36:38,1
2017-11-14 09:35:44,1
2017-11-14 09:35:42,1
2017-11-14 07:24:28,1
2017-11-14 03:30:24,1
2017-11-13 21:42:19,1
2017-11-13 14:59:52,1
2017-11-13 12:34:12,1
2017-11-13 12:31:50,1
2017-11-13 12:31:46,1
2017-11-13 12:31:44,1
2017-11-13 12:31:33,1
2017-11-13 12:31:30,1
2017-11-13 12:31:28,1
2017-11-13 12:31:26,1
2017-11-12 14:25:51,1
2017-11-12 14:25:43,1
2017-11-12 14:25:33,1
2017-11-12 10:21:43,1
2017-11-12 04:23:22,1
2017-11-12 04:23:20,1
2017-11-12 04:23:12,1
2017-11-12 02:59:45,1
2017-11-12 02:36:35,1
2017-11-12 02:36:33,1
2017-11-12 00:19:21,1
2017-11-12 00:17:02,1
2017-11-11 23:37:11,1
2017-11-11 23:37:09,1
2017-11-11 23:35:09,1
2017-11-11 23:35:07,1
2017-11-11 23:35:05,1
2017-11-11 16:51:04,1
2017-11-11 16:51:02,1
2017-11-11 15:11:01,1
2017-11-11 15:10:55,1
2017-11-11 15:10:53,1
2017-11-11 13:45:00,1
2017-11-11 13:44:32,1
2017-11-11 13:44:27,1
2017-11-11 13:08:24,1
2017-11-11 13:08:24,1
2017-11-11 10:53:04,1
2017-11-11 10:53:04,1
2017-11-11 10:53:04,1
2017-11-10 13:24:55,1
2017-11-10 13:24:53,1
2017-11-10 13:24:48,1
2017-11-10 10:27:05,1
2017-11-10 10:09:25,1
2017-11-10 10:09:23,1
2017-11-10 09:41:27,1
2017-11-10 09:41:24,1
2017-11-10 09:41:18,1
2017-11-10 09:41:16,1
2017-11-10 09:41:14,1
2017-11-10 01:21:45,1
2017-11-10 01:07:20,1
2017-11-10 01:07:16,1
2017-11-10 01:07:11,1
2017-11-10 01:07:08,1
2017-11-10 01:06:51,1
2017-11-10 01:06:50,1
2017-11-10 01:06:33,1
2017-11-09 13:24:19,1
2017-11-09 13:23:30,1
2017-11-09 13:23:25,1
2017-11-09 13:23:14,1
2017-11-09 13:23:07,1
2017-11-09 13:23:03,1
2017-11-09 13:23:01,1
2017-11-09 13:22:59,1
2017-11-09 07:16:01,1
2017-11-09 07:14:26,1
2017-11-09 07:14:21,1
2017-11-09 07:13:46,1
2017-11-09 07:13:32,1
2017-11-09 07:13:27,1
2017-11-09 07:13:23,1
2017-11-09 03:31:25,1
2017-11-09 03:21:19,1
2017-11-09 03:14:24,1
2017-11-09 03:14:13,1
